year,level_1,level_2,level_3,level_4,value
2005,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,3.1
2005,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,9
2005,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,4.3
2005,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.7
2005,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.8
2005,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,3.3
2005,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,8.9
2005,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4.9
2005,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.5
2005,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,2
2005,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,3.9
2005,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,8.2
2005,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,5.3
2005,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.4
2005,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.3
2005,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,4
2005,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,6.2
2005,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,5.3
2005,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,7.7
2005,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.8
2005,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,2.9
2005,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,4.4
2005,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,5.8
2005,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,6.5
2005,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.6
2005,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,2.2
2005,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,2.4
2005,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,4.3
2005,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,4.6
2005,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.4
2005,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,0.8
2005,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,1.2
2005,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,2.3
2005,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.5
2005,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.7
2005,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,0.7
2005,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Professional Services,0.8
2005,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,3.1
2005,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,0.7
2005,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,0.6
2005,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,All Industries (Employed Male Residents),Services,Business Services,Real Estate Services,19.9
2006,All Industries (Employed Male Residents),Services,Business Services,Professional Services,50.5
2006,All Industries (Employed Male Residents),Services,Business Services,Administrative & Support Services,45.5
2006,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Public Administration & Education,129.6
2006,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Health & Social Services,16.6
2006,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2006,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0
2006,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.2
2006,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.1
2006,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.7
2006,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.1
2006,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2006,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,0.4
2006,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,1.7
2006,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,2.4
2006,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,43.8
2006,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.5
2006,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2006,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
