year,level_1,level_2,level_3,level_4,value
2005,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,3
2005,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,9.5
2005,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,3.6
2005,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13.2
2005,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,6
2005,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,2.9
2005,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,7.2
2005,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,3.5
2005,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,11.1
2005,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.4
2005,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,2.5
2005,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,5.9
2005,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,3.1
2005,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.8
2005,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,6
2005,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,2.6
2005,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,4.2
2005,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,3.6
2005,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.4
2005,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,6.8
2005,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,2
2005,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,2.4
2005,Employed Female Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,3.4
2005,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,8.2
2005,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,5
2005,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,1.2
2005,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,1.1
2005,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,2.4
2005,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,4.7
2005,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.5
2005,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,0.4
2005,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,0.3
2005,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,1.4
2005,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.1
2005,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.2
2005,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2005,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,0.4
2005,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,0.2
2005,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,1.5
2005,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,0.5
2005,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,0.6
2005,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2005,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,20
2006,All Industries (Employed Female Residents),Services,Business Services,Professional Services,48.6
2006,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,32.9
2006,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,93.8
2006,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,54.2
2006,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2006,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0
2006,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.5
2006,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.3
2006,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.1
2006,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.6
2006,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",na
2006,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",na
2006,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,1.2
2006,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,6.5
